sofifa_id,short_name
216518,H. Bonmann
216517,D. Rienstra
216511,M. Raimondo-Metzger
216508,F. Kath
216503,C. Laprevotte
216501,C. Stanko
216493,F. Menig
216485,A. Tshibola
216484,C. Tanner
216483,T. Fosu
216482,B. Pelé
216481,J. Cooper
216479,A. Sadiku
216478,J. Mitchell
216477,T. Nedelev
216476,A. Plata
216475,Morales
216472,A. Pantic
216470,G. Zabret
216468,J. Añor
216467,J. Payne
216466,Wendell
216464,A. Browne
216463,H. Sakhi
216461,Óscar Gil
216460,J. Giménez
216453,L. Shephard
216452,Gonçalo Paciência
216451,J. Seri
216449,Tomás Podstawski
216447,Álvaro García
216444,M. Gouaida
216442,D. Gabriele
216441,D. Bozic
216437,Wallace
216435,S. Lobotka
216433,A. El Ghazi
216416,J. Gyamerah
216409,M. Politano
216408,L. Spalvis
216393,Y. Tielemans
216391,Erik
216390,O. Álvarez
216388,A. Saint-Maximin
216387,S. Sané
216381,J. Zimmer
216380,D. Sinkgraven
216377,S. Kutschke
216376,Marco Sangalli
216373,Marcelo Goiano
216359,D. Diring
216356,J. Pivarić
216355,O. Thychosen
216354,A. Kramarić
216352,M. Brozović
216351,D. Antolić
216350,A. Ademi
216349,A. Halilović
216346,A. Powell
216336,Y. Lodygin
216335,Y. Gazinskiy
216334,P. Gerkens
216325,A. Gunn
216322,J. Hiwula
216320,S. Fofana
216302,E. García
216295,T. Dierckx
216289,M. Diemers
216288,S. Mrowca
216286,J. Andersen
216284,F. Ballas
216283,Danilo
216282,R. Framberger
216281,M. Sušić
216280,M. Goblet
216275,P. Mwene
216273,J. Kauko
216271,J. van Aken
216270,G. Honeyman
216269,S. Hertner
216268,D. Watmore
216267,A. Robertson
216266,K. Tete
216265,U. Ikpeazu
216260,F. Kaufmann
216258,I. Bebou
216255,M. Stefaniak
216249,P. Milde
216247,M. Tisserand
216245,L. Cárdenas
216237,K. Azamoum
216235,S. Flochon
216229,R. Dugimont
216227,K. Jackson
216226,A. Kenyon
216201,Iñaki Williams
216199,P. Mainka
216194,Dani García
216193,B. Vriends
216191,Dankler
216190,J. McCourt
216189,Capa
216186,P. Zulechner
216183,S. Handle
216182,M. Leitgeb
216181,P. Tschernegg
216175,C. Stanković
216158,S. Widmer
216155,H. Cornick
216154,J. Elsey
216150,D. Zappacosta
216145,A. Izzo
216139,L. Bittante
216138,M. Arini
216134,K. Pallesen
216114,I. Näsberg
216111,D. Whitehead
216110,D. Kudła
216106,M. Van Damme
216097,Idris
216079,A. Di Gaudio
216078,F. Raičević
216072,G. Letizia
216067,R. Gagliolo
216065,M. Sportiello
216054,N. Domínguez
216052,F. Coniglio
216048,G. Vargas
216047,P. Muñoz
216037,N. Valentini
216036,R. Delgado
216030,F. Portillo
216025,G. Navarrete
216023,M. Lepe
216020,L. Gil
216017,H. Berríos
216012,A. Imperiale
216003,B. Kapustka
215999,D. Díaz
215998,I. Fernández
215995,E. Méndez
215993,D. Miloc
215982,M. Mancosu
215971,A. Al Khaibari
215970,B. Bolingoli
215969,L. Dos Santos
215968,M. Reule
215965,C. Strandberg
215942,M. El Makrini
215940,O. Lund
215938,M. Dal Hende
215930,T. Jedvaj
215927,R. Emond
215914,N. Kanté
215886,D. Kreilach
215871,A. Jahanbakhsh
215862,R. Castro
215855,B. Purrington
215822,X. Schenk
215820,L. Donnelly
215818,E. Hyndman
215817,D. Islamovic
215816,D. O'Halloran
215812,Érico Sousa
215810,C. Lombardi
215808,C. Țîră
215798,M. Cornet
215792,Jemerson
215786,Y. Boé-Kane
215785,K. Baldé
215760,F. Martin
215758,J. McCarthy
215756,S. McQueen
215752,K. Chvedukas
215751,G. Monachello
215738,J. Beaulieu
215725,Quintillá
215720,M. Vešović
215716,A. Mitrović
215708,A. Monfray
215703,Marlon
215700,L. O'Nien
215699,Y. Sabaly
215698,M. Maignan
215695,L. Nielsen
215693,T. Mikkelsen
215689,A. Petagna
215684,K. Mensah
215665,Filipe Ferreira
215660,J. Thorsen
215651,Samir
215650,L. Bijker
215644,Burgui
215639,Kenedy
215638,L. Lindsay
215616,Jason
215615,Maikel Mesa
215604,C. Brunner
215598,S. Tarashaj
215594,A. Vlad
215590,Ayoze Pérez
215584,J. Wójcicki
215574,E. Rakip
215572,Alberto
215570,G. Rea
215569,Unai García
215568,Naranjo
215565,M. Miazga
215563,R. Dimitrov
215562,R. Hunt
215559,Lucas Evangelista
215557,Denilson
215556,E. Fernandes
215546,M. Brouwer
215540,G. Rólantsson Sørensen
215531,D. Türüç
215528,K. Karami
215527,F. Heerkens
215522,A. Schlager
215502,B. Drągowski
215495,B. Ndoye
215489,M. Derrien
215487,G. Engvall
215480,A. Boljević
215477,I. Kecojević
215469,L. Hogan
215466,N. Maksimović
215459,G. Karlen
215455,B. Petković
215449,R. Skov
215443,P. Zinckernagel
215441,S. Guirassy
215437,D. Fisher
215433,F. Vicari
215430,T. Lumanza Lembi
215425,F. Sachpekidis
215422,F. Holthaus
215418,M. Soldo
215417,C. Mathenia
215412,C. Elder
215410,B. Chardonnet
215408,A. Chapman
215404,Bruno Pires
215401,M. Fedele
215399,Rúben Vezo
215391,I. Seck
215390,Danilson da Cruz
215388,J. Cordoval
215384,A. Keita
215383,A. Ndour
215376,E. Capradossi
215374,S. Hogan
215373,S. Coopman
215370,M. Hofmann
215368,R. Ranftl
215365,L. Forte
215363,L. Montipò
215358,M. Meli
215353,L. Alario
215343,A. Mehring
215338,K. Rendón
215334,G. Carrillo
215333,D. Zapata
215332,C. Auzqui
215331,L. Jara
215330,J. Correa
215328,G. Gil Romero
215325,M. Rosales
215322,J. Silva
215321,J. Schunke
215316,G. Rulli
215314,Carlos Gutiérrez
215309,L. Albertengo
215302,F. Marquet
215301,L. Jones
215294,C. Menéndez
215292,M. Cauteruccio
215285,D. Carr
215283,César
215279,T. Albutat
215270,L. Zelarayán
215267,T. Figueroa
215266,L. Melano
215263,G. Álvarez Suarez
215262,F. Márquez
215256,R. Saravia
215254,L. Lollo
215252,P. Heredia
215251,G. Herrera
215247,M. Ingvartsen
215245,A. Hunou
215234,I. Quílez
215228,C. Lema
215223,W. Benítez
215215,F. Fontanini
215213,A. Werner
215212,G. Sara
215211,B. Cargill
215208,E. Isnaldo
215207,J. Vieyra
215204,B. Goodship
215202,L. Janson
215199,R. Botta
215195,S. Svendsen
215193,L. Menossi
215192,G. Díaz
215186,J. Copete
215183,E. Rescaldani
215181,G. Peruzzi
215178,E. Godoy
215177,F. Cerro
215176,Y. Mejía
215170,R. Salinas
215168,J. Garro
215165,C. Rius
215162,A. Donatti
215160,F. Angileri
215159,W. Camacho
215157,F. Lértora
215155,F. Zuqui
215152,A. Allione
215148,M. Bíttolo
215147,L. Giannetti
215144,E. Insúa
215139,E. Olivera
215135,L. Sigali
215132,S. Moyano
215131,M. Cubillos
215130,N. Ibáñez
215129,M. Dávila
215123,A. Aguerre
215119,L. Romero
215118,F. Manríquez
215117,L. Desábato
215112,R. Contreras
215111,G. Verón
215108,J. Buffarini
215107,H. Villalba
215104,A. Delgado
215103,E. Puch
215092,M. Zenteno
215089,E. Kalinski
215088,E. Dieseruvwe
215086,B. Cortés
215085,R. Naranjo
215083,M. Urruti
215081,G. Hachen
215079,P. Pérez
215076,L. Faravelli
215072,C. Díaz
215071,M. Casco
215070,G. Ortíz
215069,R. Rey
215067,D. Rosero Valencia
215066,F. Milo
215064,J. Furch
215061,D. Benedetto
215057,I. Marcone
215053,M. Zaldivia
215051,L. López
215050,D. Braghieri
215049,D. Pérez
215043,S. Pol
215042,G. Lezcano
215036,F. Cornejo
215028,F. Montero
215020,J. Cavallaro
215018,B. Alemán
215016,N. Correa
215015,B. Bianchi
215010,E. Brítez
214998,M. Bogado
214997,A. Correa
214993,P. Alvarado
214991,J. Pi
214990,M. Catalán
214989,M. Benítez
214988,L. Miranda
214987,G. Voboril
214986,F. Meza
214983,M. Ibáñez
214981,E. Mastrolía
214980,J. Caicedo
214979,J. Musso
214973,L. Villafañez
214972,F. Bravo
214971,F. Pizzini
214969,F. Godoy
214968,F. Mancuello
214965,C. Riaño
214955,E. Mas
214949,H. Manzala
214948,S. Schonlau
214947,J. Gbamin
214944,Gumbau
214943,S. Tsveiba
214942,Héctor
214937,L. Villalba
214933,D. Rodríguez
214930,Caro
214929,Varela
214923,M. Qasem
214922,A. Ramos
214919,D. Rojas
214918,M. Mier
214916,F. Cordero
214915,C. Sepúlveda
214908,F. Cerda
214907,F. Bahlouli
214906,A. Hughes
214902,J. Hunt
214896,P. Mullin
214884,M. Nalepa
214882,J. Czerwiński
214877,H. Bjørdal
214876,J. Marriott
214874,M. Bolados
214863,A. Delfino
214862,L. Benegas
214854,R. Farfán
214843,E. Godoy
214838,O. Opazo
214837,M. Donoso
214835,R. Fernández
214818,S. Varas
214817,A. Sagal
214807,F. Schultz
214781,S. Romero
214777,L. Díaz
214776,O. Benítez
214772,N. Pasquini
214771,V. Ayala
214770,D. González
214766,C. Izquierdoz
214765,M. Herrera
214763,P. Goltz
214762,N. Avellaneda
214759,R. de la Fuente
214753,J. Muñoz
214748,A. Madrid
214747,D. Orellana
214739,M. Velásquez
214733,M. Cerato
214730,I. González
214727,A. Zaldívar
214724,D. Llanos
214722,F. Reynero
214720,M. Yedro
214718,M. Rodríguez
214717,L. Reyes
214715,L. Povea
214710,J. Espinoza
214704,C. Guerra
214703,D. Sánchez
214702,M. Larenas
214701,T. Asta-Buruaga
214700,M. Navarrete
214697,N. Berardo
214688,F. Saavedra
214685,P. Rubio
214684,S. Jaime
214682,J. Wright
214680,G. Gallon
214679,H. Gjesdal
214671,R. Gómez
214668,L. Barrera
214665,J. Ramírez
214662,R. Lenis
214661,G. Iñíguez
214659,N. Freire
214658,J. Karlström
214652,R. Al Radhi
214650,V. Vevatne
214644,Álex Portillo
214641,S. Tanser
214639,Postigo
214634,J. Hessenthaler
214630,A. Barrios
214622,J. Toljan
214615,J. Duque
214610,W. Guisao
214609,S. Cárdenas
214608,A. Bernal
214603,F. Díaz
214601,S. Medina
214595,P. Schorr
214594,M. Laba
214587,J. Deschamps
214584,F. Armani
214583,C. Vargas
214582,C. Bonilla
214572,J. Angulo
214571,J. Escobar
214570,S. Mendoza
214563,M. Duarte
214562,L. Castro
214550,Y. Asprilla
214545,E. Blanco
214533,J. Villota
214525,D. Richards
214518,L. Ochoa
214515,M. Piedrahita
214510,L. Mosquera
214509,N. Palacios
214506,R. Torres
214503,L. Delgado
214497,A. Ricaurte
214495,E. Mosquera
214493,J. Aguirre
214491,L. Quiñones
214489,M. Restrepo
214487,Y. Mosquera
214486,J. Castro
214485,J. Rodríguez
214483,C. Arboleda
214480,J. López
214478,S. Ayala
214477,A. Correa
214473,K. Piedrahita
214471,A. Cadavid
214463,W. Morelo
214462,I. Arboleda
214459,C. Valenzuela
214458,D. Rosende
214446,F. Campos
214445,D. López
214441,A. Contreras
214440,D. Melo
214436,P. Díaz
214434,M. Cuero
214432,J. Valencia
214421,F. Hinestroza
214420,F. Battiste
214418,S. Ubilla
214417,J. Blanco
214416,I. Díaz
214415,E. Chaux
214414,R. Ureña
214413,S. Martínez
214412,P. Magalhães
214411,N. Maturana
214408,I. Lichnovsky
214406,A. Acevedo
214404,V. Huerta
214401,H. Urrego
214394,W. Barrios
214393,D. Banguero
214392,J. Cuero
214390,H. Rojas
214388,D. Asprilla
214386,C. Ayala
214383,H. Obando
214382,I. Rivas
214379,A. Rodríguez
214376,D. Andrade
214373,A. Silva
214371,J. Arboleda
214369,A. Andrade
214366,R. Carrascal
214362,C. Palomeque
214358,J. Nieto
214356,J. Malagón
214355,R. Jérez
214354,D. Asprilla
214353,W. Cuesta
214351,D. Novoa
214350,M. Rangel
214347,J. García
214345,D. Valencia
214343,D. Moreno
214341,J. Ávila
214339,D. Balanta
214333,D. Zúñiga
214332,D. Torres
214331,L. Ruiz
214330,M. Balanta
214327,V. Hernández
214326,C. Vilches
214323,G. Celis
214320,F. Flores
214319,F. Rodríguez
214318,N. Orellana
214315,L. Narváez
214313,J. Delgado
214308,A. Martínez
214305,B. García
214302,C. Baeza
214299,R. Caroca
214297,M. Sandoval
214294,E. Pavez
214291,C. Rodríguez
214285,M. Bravo
214280,L. Pavez Muñoz
214278,S. Céspedes
214274,J. Chunga
214271,A. Salazar
214270,C. Escobar
214263,C. Meneses
214254,B. San Juan
214246,J. Gutiérrez
214238,P. Parra
214231,M. Jorquera
214226,R. Loaiza
214222,L. Giovini
214218,R. Bugueño
214217,B. Vidal
214211,R. Vanegas
214209,A. del Valle
214208,L. Pico
214207,F. Pardo
214206,G. Cano
214201,C. Alzáte
214200,J. Zuluaga
214198,J. Hernández
214196,D. Bocanegra
214194,A. Correa
214193,D. Mosquera
214192,J. Mena
214191,R. Pérez
214190,L. Castellanos
214187,C. Bejarano
214185,S. Romero
214177,L. Paz
214175,C. Robles
214172,F. Castillo
214169,W. Tesillo
214168,J. Rojas
214164,N. Salazar
214163,J. Roa
214158,Y. Gordillo
214157,L. Mena
214153,J. Pérez
214151,J. Mahecha
214150,J. Mostasilla
214147,J. Rivas
214146,E. Perlaza
214144,D. Chica
214142,C. Subero
214135,J. Quiñones
214134,D. Jones
214129,S. Barreiro
214124,E. Castañeda
214110,J. Cuadrado
214106,J. Lopera
214104,H. Gómez
214099,M. Aaquist
214097,B. Bourigeaud
214096,T. Kleindienst
214094,C. Arias
214092,A. Miranchuk
214091,Alcatraz
214088,C. Dawson
214084,A. Arboleda
214081,D. Murillo
214076,N. Vikonis
214069,J. Pineda
214067,E. Cantero
214065,H. Salinas
214063,E. Farias
214054,H. Rivera
214053,F. Burbano
214049,D. Restrepo
214047,M. Uribe
214041,S. Londoño
214040,F. Fabra
214038,S. Mosquera
214035,J. Martínez
214034,V. Soto
214033,B. Garcés
214031,G. Mera
214028,C. Amaya
214026,J. Mojica
214025,C. Higuita
214024,J. Wallens
214021,F. Torijano
214019,D. Giraldo
214018,J. Cabezas
214016,H. Mojica
214014,C. Lizarazo
214007,A. Al Nazera
214006,Y. Candelo
214005,V. Giraldo
214004,D. Peralta
214000,Y. Reyna
213999,C. Hinestroza
213993,F. Forte
213991,J. Lerma
213987,E. Córdoba
213984,J. Becerra
213982,C. Mancilla
213975,G. Jarl
213974,D. Rodríguez
213969,M. Pinnock
213967,C. Mafoumbi
213959,E. Andersson
213957,L. Crecco
213956,Adama Traoré
213954,A. Mitryushkin
213951,Helton Leite
213949,K. Wriedt
213948,D. Holmes
213938,D. Biraschi
213937,Aketxe
213933,L. Wahlqvist
213928,E. Sobol
213922,D. Erdmann
213917,Fábio Cardoso
213905,S. Gallagher
213901,A. Madu
213899,E. Balanta
213894,H. White
213893,L. John
213889,R. Haynes
213884,R. Christie
213878,Welinton Júnior
213874,Thiago Mendes
213871,K. Junker
213868,J. Castelletto
213864,B. Utvik
213849,R. González
213846,C. Suárez
213841,V. Lekhal
213839,B. Guillaume
213836,O. Sigurjónsson
213835,J. Gammelby
213833,R. Gabriel
213829,A. Cerri
213823,C. Rojas
213822,L. Cabrera
213821,F. Sepúlveda
213815,M. Uhre
213814,F. Di Francesco
213813,A. Fransson
213801,Rúben Oliveira
213798,A. Mowatt
213797,J. Bunney
213778,T. Lehne Olsen
213777,I. Fossum
213765,F. Michel
213763,R. Schüller
213761,A. Hamdallah
213751,João Meira
213750,K. Sema
213746,Arsénio
213736,J. Gonzalez
213732,A. Selikhov
213729,S. Rossbach
213725,L. Phiri
213719,A. Kann
213718,B. Acosta
213717,P. Forsell
213711,A. Rocha
213709,Isi
213702,H. Ongenda
213700,S. Byrne
213699,A. Fletcher
213697,P. McNair
213696,M. Willock
213695,S. Goss
213693,J. Rothwell
213692,J. Harrop
213690,C. Evans
213689,B. Pearson
213688,J. Weir
213687,L. Grimshaw
213686,D. Love
213678,K. O'Hara
213673,A. Kiwomya
213670,I. Ssewankambo
213667,D. Conroy
213666,R. Loftus-Cheek
213665,J. Houghton
213663,K. Wright
213661,A. Christensen
213659,F. Dabo
213655,A. Iwobi
213654,G. Kamara
213653,T. Dallison
213648,P. Højbjerg
213646,Miguel Oliveira
213644,A. Geipl
213642,J. Wilson
213635,T. Lapslie
213634,M. Bonne
213629,E. Pulgar
213626,F. Hurtado
213624,S. López
213620,F. Mora
213619,S. Sáez
213618,D. Vallejos
213615,R. Williams
213614,S. Gustafson
213613,S. Gustafson
213612,H. Aiesh
213604,I. Vásquez
213602,O. Bosso
213597,D. Valdés
213591,J. Cornejo
213589,J. Muñoz
213588,A. Sánchez
213582,A. Ruiz
213581,M. Nervo
213577,Puertas
213573,M. Gersbeck
213571,C. Elliott
213570,S. O'Donnell
213566,C. Erskine
213565,T. Lemar
213557,João Pedro
213556,Somália
213553,M. Ferrier
213545,J. Højbjerg
213543,K. Pedersen
213537,B. Sarr
213536,M. Crépeau
213535,K. Zobeck
213530,N. Poulsen
213528,J. Blåbjerg
213527,P. Da Silva
213519,B. Walker
213516,Ricardo Horta
213512,G. Þórarinsson
213509,Lucas
213502,R. Cornwall
213498,S. Martinsson Ngouali
213497,J. Une Larsson
213490,I. Brown
213489,M. Kuchta
213488,D. De Silva
213486,D. Efremov
213480,F. Bachirou
213471,D. Bojanić
213449,P. Stolarski
213446,R. López
213445,E. López
213444,R. González
213439,J. Osorio
213434,J. Brown
213433,F. Tobio
213432,F. Ferreyra
213428,C. Irwin
213418,C. Akpom
213414,W. Troost-Ekong
213412,J. Alabi
213407,M. Macey
213404,P. Dawidowicz
213400,D. Laxalt
213388,F. Tait
213378,I. Berezovskyi
213377,H. Al Hazaa
213376,J. Hanson
213375,A. Vacca
213374,Aderllan Santos
213368,L. Rougeaux
213367,L. Abergel
213353,G. Kanga
213345,K. Coman
213344,D. Barnes
213339,B. Garmston
213338,J. Ring
213334,K. Coulibaly
213333,O. Ashoor
213332,Bressan
213331,J. Tah
213327,A. Jovanović
213325,F. Píriz
213323,S. Decarli
213322,L. Doucouré
213317,Kim Jin Su
213316,Lee Kwang Sun
213315,Kim Jong Pil
213314,Ham Seok Min
213313,R. Walter
213307,D. Serna
213303,B. Perea
213302,I. Tajouri-Shradi
213301,S. Horvath
213296,N. Bentaleb
213281,P. Retre
213280,C. Pain
213272,L. Cháves
213271,A. Coly
213242,A. Tameze
213228,S. Asamoah
213209,K. Acosta
213206,B. Stuver
213204,S. Lundholm
213203,Gonçalo Silva
213189,Joo Min Kyu
213170,Jeong Jae Yong
213160,R. Zobnin
213157,A. Jagiełło
213156,R. Browne
213152,C. Morris
213151,C. Norman
213147,J. Allen
213143,R. Oates
213141,S. Patzler
213136,S. Willems
213135,D. Origi
213134,L. Öztunalı
213127,A. McGowan
213124,T. Gomelt
213120,C. Wilkinson
213117,S. Lex
213114,D. Rolán
213113,M. Cabrera
213110,P. Sané
213107,G. Țucudean
213106,R. Sigurjónsson
213105,L. Evans
213095,L. Cavallini
213094,S. Roux
213093,J. Clisby
213092,S. Piette
213090,T. Al Absi
213089,G. Donyoh
213076,Hwang Sung Min
213064,F. Calvo
213063,Róber
213061,M. Kanazaki
213030,J. Marié
213027,M. Preston
213019,Diogo Acosta
213017,B. Davies
213013,F. Acheampong
213010,Cifu
213009,A. Al Ghamdi
213007,A. Aseri
213000,S. van Beek
212997,E. Zejnullahu
212994,R. Healey
212992,J. Böðvarsson
212990,C. Camps
212988,A. Deja
212979,M. Netolitzky
212978,P. Banggaard
212977,N. Stark
212976,T. Abe
212973,M. Marić
212971,N. Al Mousa
212964,Jo Soo Chul
212960,Jung Seon Ho
212958,K. Opare
212950,G. Dequaire
212948,F. Ondoa
212947,J. Cabot
212944,J. Cevallos
212943,M. Caballero
212939,D. Douline
212938,B. Moe
212933,L. Depoitre
212932,Y. Ono
212925,Kim Tae Ho
212923,S. Galloway
212912,Park Ji Soo
212911,Hernâni
212910,A. Gnanduillet
212888,C. Salcedo
212886,W. Cyprien
212883,D. Amartey
212879,S. Michel
212878,N. Castillo
212831,Alisson
212830,A. Mabil
212821,D. Seys
212819,K. Nagai
212818,Kim Do Hyung
212814,João Mário
212812,K. Kinoshita
212811,M. Lemina
212807,K. Manneh
212800,Jwa Joon Hyeop
212791,Kim Seung Dae
212790,J. Thiaré
212783,O. Gaber
212782,H. Boateng
212778,Kwon Kyung Won
212772,O. Duarte
212755,J. Hendrix
212754,C. Fiore
212753,S. Mauk
212750,E. Hurtado
212747,T. Martínez
212736,B. Kwiecień
212722,D. Yedlin
212718,D. Powers
212715,S. Palacios
212710,Joel Pereira
212693,T. Söderström
212692,Rony Lopes
212683,J. Matt
212682,B. Morris
212680,J. Jones
212678,L. Augustinsson
212664,A. Kolev
212643,P. Cibicki
212632,W. Dutoit
212628,M. Sarr
212626,D. Selke
212625,D. Kinsombi
212624,D. Bohl
212623,Santi Mina
212622,J. Kimmich
212618,F. Aristeguieta
212616,R. De Paul
212613,W. Saïd
212608,J. Mombris
212607,M. Chanot
212602,Diego Llorente
212592,A. Farrell
212591,W. Zimmerman
212560,N. Townsend
212543,V. Milke
212541,L. Vangioni
212540,S. Caldwell
212535,A. Calver
212532,Lee Sang Hyeob
212523,Anderson Talisca
212519,R. Philippoteaux
212518,B. Sangaré
212516,J. Souttar
212513,H. Adelakun
212509,C. Ascues
212501,L. Dendoncker
212493,S. Kaikai
212491,A. Masuaku
212487,M. Rose
212485,D. Bakker
212484,W. Burns
212481,R. Klingenburg
212478,G. Zardes
212476,Medrán
212474,Tiago Silva
212469,A. Ghazal
212466,C. Cisneros
212462,Alex Telles
212459,M. Cavion
212456,A. Hurtado
212454,C. O'Dowda
212451,Luís Rocha
212450,Park Yong Ji
212449,M. Pavlović
212446,L. Garritano
212443,S. Pasa
212442,José Sá
212440,Jung Seok Hwa
212432,Cho Hyun Woo
212431,Kim Nam Chun
212428,A. Niane
212424,W. Trapp
212420,M. Sarr
212419,T. Mings
212418,M. Lackner
212417,P. Gregor
212416,A. Moreno
212409,A. Rentería
212408,Frédéric Mendy
212404,F. Bernardeschi
212401,S. Moreira
212398,K. Angielski
212392,R. Stewart
212383,N. Brandenburger
212382,P. Onuachu
212381,R. Insigne
212380,M. Al Rashdi
212377,M. Osuna
212374,Jefferson
212366,J. Sheehan
212356,Y. Otubanjo
212351,P. Franco
212350,L. Diony
212338,E. Ba
212329,J. Cranston
212321,J. Meffert
212319,Park Hee Seong
212300,J. O'Connell
212298,M. Al Thmali
212296,J. Hare
212287,A. Maxsø
212282,I. Sylla
212273,C. Njie
212269,R. Bazoer
212267,Ivan Cavaleiro
212261,Brandon Thomas
212260,Hwang Ui Jo
212255,S. Mohlin
212253,A. Scholz
212251,H. Hansen
212249,S. Kerk
212248,F. Lohkemper
212247,O. Schnitzler
212245,Y. Gerhardt
212244,C. Lenz
212242,R. Andrich
212241,P. Itter
212240,K. Karaman
212238,B. Halimi
212237,D. Wein
212232,J. Maclaren
212231,Tobias Figueiredo
212230,Iuri Medeiros
212228,I. Toney
212226,D. Nistor
212225,E. Roco
212224,G. Bueno
212223,S. Maguire
212219,A. Djiku
212218,A. Laporte
212214,A. Solari
212213,Ricardo Esgaio
212212,D. Kohr
212208,L. Galeano
212207,N. Stanciu
212205,N. Storm
212204,B. Mechele
212198,Bruno Fernandes
212197,D. Heuer Fernandes
212196,P. Sisto
212194,J. Brandt
212192,J. Green
212190,N. Süle
212188,T. Werner
212187,P. Max
212183,Nacho
212175,P. Farman
212174,D. Moyo
212170,M. Desler
212167,C. Vernam
212165,S. Ohlsson
212161,B. Traoré
212158,O. Osawe
212156,S. Rincón
212153,R. Gagliardini
212151,T. Strakosha
212150,M. Meyer
212140,G. Karlen
212138,P. Frankowski
212130,M. Maloča
212129,Borja López
212127,D. Lazović
212126,N. Ninković
212121,J. Vanlerberghe
212120,M. Heylen
212118,M. Grimes
212107,A. Jahović
212106,D. Connolly
212104,J. Gómez
212100,M. Lowe
212099,S. Tronstad
212096,V. Grifo
212079,M. Pérez
212075,A. Nabbout
212067,C. Vargas
212065,Jeong Dong Ho
212054,B. Idowu
212048,A. Chipciu
212047,M. Pintilii
212046,A. Popa
212045,C. Nielsen
212041,M. Ingebrigtsen
212040,U. Jenssen
212039,S. Al Muwallad
212038,A. Al Jadani
